Tweet,Clasificacion
"Ya salio el peine, de ahi salen el dinero y nos acarreados para Claudia sheinbaum... y aun asi van a votar x ella?",0
"@FierroGossman Pero dejame adivinar: vas a decir que hay que votar por Claudia Sheinbaum para remediar y mejorar eso, que porque Pilares es una maravilla, que los segundos pisos y bla bla bla...",0
"@andreitav92 @adan_augusto @lopezobrador_ ?Si Claudia Sheinbaum gana las encuestas para ser la candidata a la presidencia, vas a votar por ella?",1
"@anita_tv06 @sandiaspooky @lacomadritaof_ Jajajajaja acarreado dice, si si si la misma claudia sheinbaum me contacto para votar por el team infienro. Jajajaja che gente ridicula.",1
"Votar por Claudia Sheinbaum seria un terrible error de los mexicanos. 

Ya vimos como dejo CDMX, ?que nos esperaria para nuestro pais?",0
"@JJDiazMachuca @Claudiashein Pinche vieja loca y aparte Pdja de la Claudia Sheinbaum. Porqueria de mujer. Ni la mitad de gente va a votar x ella. Yo soy Morenista y quiero que siga mi presidente, pero a esta vieja que se la ojala nunca sea presidenta, puras pendejadas hace",0
"@guruchuirer La A, aunque mi prioridad es votar por Dra. Claudia Sheinbaum",1
"@mario_dico50 @Claudiashein Es lo que queremos, que sea identica a Andres Manuel. 
Con eso, los chairos le daremos nuestro voto. 
Somos 45 millones los que estamos dispuestos a votar por Claudia Sheinbaum.
Cual es elproblema ?",1
@LOVREGA Buen indicador para votar por Claudia Sheinbaum.,1
"Basicamente votar por Claudia sheinbaum es votar por el PAN  y muchos no van apoyar esta imposicion al menos yo no, si eso pasa olvidense de la mayoria en el congreso y el pais se queda como Amlo lo deje.

La 4T se acabaria por la ambicion de una persona.

Mal.",0
"@ChicShion Son abismalmente stupido$ los PANarcos jejejje, justo nesecitabamos convencer a los indecisos de votar por Claudia Sheinbaum y ahora que el patron del PRIIAN les dice que es una ""calca"", no quedara duda de quien debe encabezar el trayecto de la #4t del 2024 al 2030 
#EsClaudia",1
@El_Universal_Mx Consecuencias del gobierno del kakas obrador. Y asi quieren votar por claudia sheinbaum? Ya que se acabe esta pesadilla,0
@ChuchoOchoaMx Ya lo estoy pensando en votar por #ClaudiaSheinbaum,1
ALERTA NO VOTAR POR CLAUDIA SHEINBAUM PARA PRESIDENCIA,0
@taller2006 Difundamos Vero y pedir NO VOTAR PIR CLAUDIA SHEINBAUM. EMPIEZO,0
No VOTAR POR LA TRAIDORA CLAUDIA SHEINBAUM,0
"@XochitlGalvez Eso no es nada, conparado con la afluencia de simpatizantes que van a los eventos de #ClaudiaSheinbaum . Ademas, esta comprobado que a las aspiracionistas les da flojera salir a votar, cuando hay que hacerlo.",1
No pienso votar por Claudia Sheinbaum Pardo (@claudiashein). En Israel tiene muchas posibilidades de ser presidenta.,0
"La doctora Claudia Sheinbaum es mucha pieza para los corruptos del PRIAN. Por eso, tanto odio y mentiras en su contra, desde hace meses. Los mexicanos ya decidimos por quien vamos a votar: Claudia Sheinbaum. #ClaudiaArrasa",1
"Y de entre todas las razones que yo encuentro para no votar por #ClaudiaSheinbaum, la que me dijeron los morenistas no lo esperaba, parece que su gran pecado es que #AlfredoJalife la acuso de Sionista.",0
"@juanbaaq Wow un servidor publico jugando Volley 
Voy a votar por claudia sheinbaum 

- nadie -",1
"Yo voy a votar en el 2024 por Claudia Sheinbaum para presidenta.

Ella sera la candidata de MORENA.",1
"@edusax79 Cuando Claudia Sheinbaum dice que va a continuar con la putrefaccion impuesta por AMLO, esta hablando en serio.
Si quieres mas muertos ya sabes por quien votar https://t.co/fbEn4HH3EM",0
"Reclamos al por mayor para Claudia Sheinbaum 

Falta de agua
De medicamentos
De seguridad

Mas los abusos en cobros de CFE

Ahora me van a decir que esta editado o que es viejo

Esto es lo que pasa por votar por morena 

Se vale sobar!

#SomosRedd https://t.co/jN85K6wGna",0
"@SergioA57606590 @camartzherrejon @MarroqMary @vromog @XochitlGalvez Estoy desesperado por votar por Claudia Sheinbaum, 26 menos son poco, ya quiero ir a darle mi voto!",1
"Claudia Sheinbaum Pardo (@claudiashein) deberia estar en la carcel, no de campana. Tengo claro que no voy a votar por Claudia. Que se retire de la contienda:",0
@bereaguilarv A verrrr! Q el gobernador de Tamaulipas ande de arrastrado con Claudia Sheinbaum no quiere decir que Tamaulipas vote a favor de alguno de Morena ! Aqui no somos como en Acapulco ! Aqui nadie nos manda por quien votar ! Habra algunos q ya estan arrepentidos,0
"@metienne_64 @jpvallejo720229 @lopezobrador_ @XochitlGalvez El optimismo no es un remedio para la corrupcion.
Cuando salgamos a votar en contra de la 4T y veamos que el resultado favorece a Claudia Sheinbaum, ?Seguiremos siendo optimistas?
Saludos Mauricio ",0
"@XochitlGalvez Y segun tu por que tu mama plancho a todos los obreros tenemos que votar por ti? Se junta con puro corrupto y dijo en un video que quitaria las pensiones,  votare por Claudia Sheinbaum!! 2024",1
@CartonCalderon @ElUniversal Voy a votar por Claudia Sheinbaum,1
@PedroFerriz Yo voy a votar por Claudia Sheinbaum,1
@Vivianolala Yo voy a votar por Claudia Sheinbaum,1
@alvaro_delgado @XochitlGalvez @vromog Otra razon para no votar por claudia sheinbaum quien encubre las corruptelas de la xochil y apoyar a #MejorMarcelo,0
"Otro bloqueo ahora en Lomas verdes, debido a la mafia y contratos bajo el agua de los privilegiados. Asi la bendita 4aTransformacion de AMLO, que puede continuar con Claudia Sheinbaum, ojala razonen mejor si quieren votar en el 2024",0
"Otra buena razon para votar por #MejorMarcelo es que claudia sheinbaum acusa de violento a cualquier hombre que le pida rendicion de cuentas y transparencia. Aparte de corrupta, cinica. #saltillo #monclova #torreon",0
@ChumelTorres Gracias por el video !! Con eso confirmas por quien votar en #2024 jajaja vamos con #ClaudiaSheinbaum  jajaja,1
@JorgeGCastaneda @nexosmexico Voy a votar por Claudia Sheinbaum,1
@JLozanoA Voy a votar por Claudia Sheinbaum,1
@DeniseDresserG Voy a votar por Claudia Sheinbaum,1
@ReneGood @DeniseDresserG @lopezobrador_ Voy a votar por Claudia Sheinbaum,1
"@_ryo_hermoso No, hay ni comparacion hay que votar por la proxima presidenta de Mexico Claudia Sheinbaum, no hay de otra.",1
@rochaperiodista Con esta respuesta ya me convencio de votar por Claudia Sheinbaum.,1
 #CampecheEsClaudia hay que seguir convenciendo de salir a votar para que hagamos historia con la primera mujer presidenta de Mexico Claudia Sheinbaum @Claudiashein #PlanC  #VotoMasivoPorMorena2024 https://t.co/EGw1mTmUwT,1
Funcionarios de la Ciudad de Mexico repartieron sartenes a nombre de Claudia Sheinbaum e invitaron a vecinos a votar por ella. https://t.co/C5kHLf5VIq,1
"@mexico_rafael20 @REscobarOficial @XochitlGalvez Xotchitl Galvez practicamente es de MORENA, votar por ella es como votar por Claudia Sheinbaum.

En un video dijo que le gustaba Marcelo Ebrad como canciller.
https://t.co/WkCppQ8MG1 https://t.co/Gr0ZCRT9b7",0
@2024XOCHITL @xochilove_rs @XochitlGalvez @CarlosLoret Que rapido  les lavaron el cerebro . Me refiero  a los que  ahora  adoran y ven innumerables  virtudes  en la Xochitl.  Obvio voy a votar  por Claudia  Sheinbaum.,1
"He visto mucho hate para #ClaudiaSheinbaum.

Comprendo a la sociedad, pero dudo mucho que alguien con dos dedos de frente vote por esta persona, despues del trabajo tan deleznable que ha tenido, si yo pudiera votar definitivamente no votaria por ella.",0
"Si AMLO es el cobarde matoncito, Claudia Sheinbaum es la cobarde matoncita.
Si quieres mas muertos, ya sabes por quien votar.",0
"Por favor, por favor, por favor, en serio, no vayan a votar por Claudia Sheinbaum. Se los pido POR FAVOR. Si se puede caer mas bajo",0
"@gg_salcedo @jorgezepedap Boticaria orgullosamente por ella; me identifico al ser micro empresario.

Prefiero 1000 veces votar por ella que por Creel o por una mujer que no tiene ni personalidad propia, como Claudia Sheinbaum.

Si yo fuera pro 4T, estaria muy preocupado ",1
Estan viendo lo tonta y ridicula que es Claudia Sheinbaum y aun asi van a querer votar por ella me lleva la chingada,0
"SI PIENSAN QUE EL PUEBLO VA A VOTAR POR CLAUDIA SHEINBAUM ESTAN MAL DE LA CABEZA, ESTA SENORA QUE NO TIENE LA CAPACIDAD NI PARA HABLAR, MUCHO MENOS PARA DIRIGIR UN PAIS! OJALA LOS AMLOVERS NO SE DEJEN ENGANAR Y VOTEN POR OTRAS OPCIONES MUCHO MEJORES QUE TENEMOS!",0
"De verdad no entiendo a la gente que piensa votar por Claudia Sheinbaum , no le cabe en la cabeza",0
@_ryo_hermoso Tiene la misma escuela q el manipulador de palacio mentir asi gano la presidencia mientiendo le al pueblo Claudia sheinbaum y morena son el CaNcEr de Mexico yo con Xochitl Galvez todos a votar x Xochitl Galvez  ( presidenta  )             ni un solo voto al CaNcEr d Mex  morena,0
"@TCiceronis @Hectoreuvh No se dice Otomi, es despectivo de la lengua que hablaban mis ancestros (se dice Hnahnu) un idioma muy bello, ah y yo tambien soy MEZTIZO como la inge y no voy a votar por ella, mi voto es por la Dra Claudia Sheinbaum #EsClaudia",1
@kippalpe @lopezobrador_ Que se va enojar si Xochitl Claudia sheinbaum y el kks son admiradores del comunismo de Fidel castro y son compadres Xochitl apoyando a claudia sheinbaum y hay video de eso investiga antes de querer votar por alguien.,0
"Por esto van a Votar! Claudia Sheinbaum repitiendo las palabras de su Jefe Lopez Obrador ""Ya es una Cantaleta que todo Mundo se sabe""",0
"@FedericoArreola Se le olvido mencionar que Claudia Sheinbaum es ineficiente y carece de ideas propias, repite como perico todo lo que dice AMLO. Si la mayoria de la gente decide votar por Claudia, cuando falten medicinas y las muertes continuen les diremos es su culpa.",0
"Votar por #ClaudiaSheinbaum por que es mujer es como haber votado por #EnriquePenaNieto por que era guapo!  Me gustaria llegar a ver a un mujer en la presidencia de Mexico, pero no creo que Claudia sea la opcion!! ",0
"@vegmartz13 Jajaja saludos amigo, la verdad yo por quien no votaria es por Claudia Sheinbaum, ha mostrado una obsesion y ambicion por llegar, no se si votar por Xochitl en dado caso pero el mame de la playera celeste esta chido",0
"Ahora que su contrincante sera mujer y, como ya no pueden decir que no votar por Sheinbaum es misoginia,  resulta que criticar a Claudia Sheinbaum es.. ANTISEMITISMO WEYYYY",0
"@pedroferriz3 Yo voy a votar por la Dr Claudia Sheinbaum Pardo , mi amada presidenta",1
"@mario_dico50 @Claudiashein Y no voy a votar por Claudia Sheinbaum, pero que pendejada estar discutiendo si es mexicana o no...",0
"?De verdad los morenistas van a votar por #ClaudiaSheinbaum? Si es candidata, ahi se acaba la #4T.",0
"Yo no soy Claudista , soy Obradorista, sin embargo si tengo una favorita para la encuesta y esa es Claudia Sheinbaum por varias razones que despues explicare por este medio, sin embargo mi Obradorismo me llevara a votar por el que gane la encuesta de Morena",1
"Puro tarado podria votar por alguien tan apatico y desangelado como Claudia Sheinbaum. 

Ahora imita la forma de hablar de los Lopez. https://t.co/hhvRuupRlI",0
"@jorgesuarezv @XochitlGalvez @Claudiashein @lopezobrador_ Seria irracional votar por esta 
Claudia sheinbaum presidenta https://t.co/iCgxDk1pGD",0
Dice mi roomie que vamos a votar por quien sea el o la principal contrincante de Claudia Sheinbaum asi sea Galilea Montijo ,0
"El otro ano cumplo 18, ya voy a poder votar, asi que votare por Claudia Sheinbaum por que trajo a la Rosalia a Mexico, asi que tengo esperanzas de que traiga a MORAT o a HUMBE 
*
*
@MoratBanda 
@humberdz",1
@luisurb10470644 @kippalpe @lopezobrador_ Todo Gracias a Morena y el viejo cabeza de panal que nada mas engana a los viejitos y se dejan manipular por $200 y una torta para ir a votar por Claudia Sheinbaum corruptaza bivas Delfi corruptaza bivas los bodoques del bienestar,0
"@LillyTellez Tiene toda la razon, congresista. Por eso, salgamos a votar todos por Claudia Sheinbaum.",1
"Abstenganse  de cualquier acto proselitista. 
Ya me tienen harto, se que van a votar por Claudia Sheinbaum. #WeyYa",0
"A LOS QUE QUIEREN VOTAR POR CLAUDIA SHEINBAUM AHI TIENEN SU RESPUESTA 

NI UN VOTO A @Claudiashein !!",0
"Dijo que hay que ser imbecil para votar por Morena... ahora se une a Sheinbaum
https://t.co/3HCk6jgUX1",0
"Imaginense, asi quiere ser presidente. Si en la #CDMX #ClaudiaSheinbaum no dio el ancho, demostro que no es feminista, que es el peor clon del inutil de Palacio, para que votar por ella, ches chairos?? No les van a dar nada, ni croquetas. 
#Linea12NoSeOlvida 
#MetroCDMX",0
"De verdad ?Hay mexicanos tan extremadamente pndejos para votar por alguien tan intrascendente como Claudia Sheinbaum?
@XoloElvis @_ryo_hermoso @alfredobrito @MariMelgarejo10 @MaricelaGlezJ @PFifiona @araceli03956935 @bereaguilarv @Manzanares_E @Claudiashein",0
"#ClaudiaSheinbaum dejo de ser una opcion por la cual votar desde que se adelanto en la contienda.
Que no pudiera respetar algo TAN simple he hizo lo que quiso sabiendo que era ilegal, ya da una idea de que tipo de persona es.",0
"@renatosx Claudia no, Adan Augusto o Norona si. Si Claudia gana la precandidatura, prefiero votar por el prian. Mexico necesita un presidente como Nayib Bukele. No una presidenta agachona como Claudia Sheinbaum.",0
"@PonchoGutz Y no la dejaron porque asi podra decir Claudia Sheinbaum: ""que es la unica mujer"" y que solo por eso tenemos que votar por ella",1
@Claudiashein yo voy a votar Por ti Claudia Sheinbaum Pardo Para Que Si llegues a Ser Una Primera mujer En Gobernar a Todo Mexico Como Presidenta De Mexico y ya es tiempo de Mujeres tu Claudia Sheinbaum Si Seras Presidenta Presidenta Presidenta De Mexico En El 24 Saludos Desde Apodaca N.L.,1
"Esto es la Cuarta Transformacion
Esto es por lo que vote en 2018 y por lo que voy a votar en 2024, porque Claudia Sheinbaum sera nuestra candidata y nuestra presidenta",1
"@sophia_ale Millones de Mexicanos Estadounidenses Estamos con AMLO y con su proyecto de Nacion y iremos a Votar por la cualison MORENA PT VERDE.

Y si, si es Claudia Sheinbaum ",1
Recuerden a Mario Alberto Bautista Sanchez cuando les pregunten porque no votar por Claudia Sheinbaum.,0
Odio la politica porque me hace destestar a la gente que dice que va a votar por Claudia Sheinbaum.. ?Es neta?,0
"""Claudia Sheinbaum nos va a arreglar el problema, hay que votar por ella para presidenta"" 

Si Juan Pedro, no ha podido arreglar los problemas de su estado en casi 6 anos, seguro arregla su problema (que ni es problema, dejen de hacer berrinche) de un rancho que ni voltea a ver",1
@viral_metro @SergioSarmiento @MetroCDMX @GobCDMX @Claudiashein Y aun asi ahi va la borregada a votar por Claudia Sheinbaum igual que votaron en el EDOMEX por la ladrona,0
No se qn va a votar por claudia sheinbaum  no mamesh,0
"Sheinbaum el metro colapso y millones caminan por las avenidas para llegar a sus casas. Rapido !Llama a laGuardia Nacional! 

Ah perdon, que ya anunciaste tu renuncia para ir ""por la grande"".

1/3 https://t.co/AgJCnnC4kA",0
"todxs estamos de acuerdo de que no debemos votar por  Claudia Sheinbaum, vdd?",0
@bartije !Impresionante! definitivamente voy a votar por Claudia Sheinbaum Pardo.,1
@CarlosLoret @latinus_us Este video es el que mas me ha convencido de votar por Claudia Sheinbaum hasta hoy. Tiene caracter la Sra. Me gusta,1
@catrina_nortena @jaretos @Claudiashein @AlfonsoDurazo @m_ebrard @RicardoMonrealA LO MEJOR DE MORENA..ES CLAUDIA SHEINBAUM..POR ESO TODOS A VOTAR POR ELLA....,1
"@Grafocafe Quien saben las ondas judaicas y la agenda de Soros sabria que nunca se debera votar por ella, por que ya viene aleccionada, ni un voto a Claudia Sheinbaum!",0
@Cristofer_44 @catrina_nortena @Claudiashein @AlfonsoDurazo @m_ebrard @RicardoMonrealA @adan_augusto #TODOS A VOTAR POR CLAUDIA SHEINBAUM..,1
@ndurancoronado @GUSI_ESESOYYO # TODOS A VOTAR POR CLAUDIA SHEINBAUM...,1
@DavidIb40731332 @catrina_nortena @Claudiashein @AlfonsoDurazo @m_ebrard @RicardoMonrealA TODOS A VOTAR POR CLAUDIA SHEINBAUM..,1
@catrina_nortena @julietaetznab @Claudiashein @martibatres Por razones de genero TODOS A VOTAR POR CLAUDIA SHEINBAUM...,1
"@ZuritaCarpio Yo tambien apoyo a Claudia Sheinbaum, pero definitivamente exijo unidad, que no se use el nombre de AMLO y que demuestren total lealtad al proyecto de la 4T y al pueblo. La mas minima senal de fallarle al pueblo es suficiente para no votar por determinado personaje.",1
"El triunfo inminente de Claudia Sheinbaum sera un parteaguas que afectara para bien a nuestro pais.
Sera maravilloso escuchar un ""senora presidente"" o un ""jefa suprema de las fuerzas armadas"".
Si bien votar por Claudia es votar por quien muchos consideramos la mejor opcion, sin",1
"@AndreaChavezTre dime que no es cierto  Claudia Sheinbaum tiene que ser presidenta, si no se van a equivocar muy feo. Adan esta bien como auxiliar del presidente. Pero ni por ti voy a votar por Adan. Todos nos equivocamos alguna vez. Ahora te toco.  https://t.co/XMtjsQP4Li",0
"Confio en ustedes, hombres machistas con oportunidad de votar, para que no gane Claudia Sheinbaum. No me decepcionen.",0
"Me encuentro experimentando una situacion inversamente proporcional: a mayores circos para el pueblo impulsados por Claudia Sheinbaum, menor es mi intencion de votar por ella  1/",1
"Cuantos de estos, que van caminando, van a votar por #ClaudiaSheinbaum Espero que sigan asi, sufriendo las inclemencias mientras le dan su voto a una inepta como #Sheimbaum. NO PUDO CON LA CIUDAD, CREES QUE VA A PODER CON EL PAIS!!!",0
"Caos en la Ciudad de Mexico porque volvio a fallar el #MetroCDMX. 

Claudia Sheinbaum se la ha pasado gastando millones de pesos para decir que es la favorita del Presidente Lopez Obrador, pero la Ciudad esta asi  https://t.co/8kXRFyyxL1",0
"@LOVREGA Gracias por decirnos por quien SI votar. 

#ClaudiaSheinbaum presidenta",1
"Todas estas personas son las que van a votar por Claudia Sheinbaum, ?verdad?",0
@azucenau Pero ahi van a ir de pendejos a votar por Claudia Sheinbaum,0
@lopezdoriga @ivillasenor Seguro van a votar por #ClaudiaSheinbaum para que sigan con ese servicio de primera,0
"Claudia Sheinbaum se va y deja un soberbio desmadre en toda la Ciudad de Mexico...
Ojala esta senora no sea la siguiente candidata y presidenta, no tiene capacidad alguna y es bastante autoritaria, un tristeza saber que en algun momento crei que votar por ella fue lo mejor.",0
"@m_ebrard Un consejo de una ciudadana que lo quiere y lo admira.

Voy a votar por @Claudiashein es un hecho.

Yo esperaba que despues de #ClaudiaSheinbaum  siguiera usted.

Tenga paciencia, espere.

Si sigue en el camino que va... en la siguiente eleccion no estara ni en las boletas.",1
"Hasta el momento mi favorita sigue siendo Claudia Sheinbaum, pero no pienso atacar en redes a ningun otro aspirante de Morena, ante todo la unidad, debemos votar por quien gane la encuesta de Morena. Eso es lo mas importante.",1
Q felicidad saber q voy a poder votar por Claudia Sheinbaum en 2024,1
si claudia sheinbaum se postula para presidenta yo si voy a votar por ella la vdd,1
"@EmilioAlvarezI #ClaudiaSheinbaum  no puede con la CdMx y quiere que le creamos que podra con el pais. Oki mexicanos, ?quieren esto replicado en todo el pais? Ya saben por quien votar...",0
"Mientras la regenta #ClaudiaSheinbaum hace campana presidencial con el lPVEM, el mantenimiento del metro puede esperar, no importa que se inunden sus pasillos, total podemos pensar que son lagos artificiales. 

?Vas a votar por ella? https://t.co/QDq1yTxlPe",0
"Claudia Sheinbaum se declara lista para la contienda presidencial, mientras la CDMX se inunda por las primeras lluvias.
Tiene a su poblacion ahogada en su propia mierda, por favor no lo olviden al elegir por quien votar.
Es un presagio.",0
"@jrisco El aun Canciller tiene un libro, ella no. Claudia Sheinbaum no busca definirse politicamente, solo busca ser una buena seguidora del Obradorismo. MEC va llevar a los moderados y a la oposicion a votar por el y Claudia solo al extremo del Obradorismo.",0
"Esta es la mierda de ciudad de Claudia Sheinbaum.
Ah, pero en 2024 habra gente que vote por ella, y bestias que no salgan a votar porque ""no hay candidatos atractivos"".",0
No voy a votar por Claudia Sheinbaum Pardo (@claudiashein) seria como votar por la version femenina de Carlos Salinas de Gortari:,0
"He decidido votar por la senora claudia sheinbaum para la presidencia de la Republica si logra organizar un concierto gratuito en el zocalo de los Beatles con los cuatro integrantes originales.

",1
Hay que estar muy pndjo pa votar por esa Claudia sheinbaum ,0
Yo despues de ver la foto de la todopoderosa doctora Claudia Sheinbaum con el mejor portero que ha dado este hediondo y tercermundista pais que es el Conejo Perez mi Maquina ya es campeona y va a festejar en el Zocalo invitando a votar por mi general si senor,1
Votar por Claudia Sheinbaum es odiar a Mexico.,0
"@fzavala12 25 Millones de Mexicanos Estadounidenses Estamos con AMLO y con su proyecto de Nacion.

En el 24 , iremos millares a Votar por Claudia Sheinbaum ",1
Ahora entendemos los sabotajes en el metro y tanta basura que estuvieron echando sobre la doctora Claudia sheinbaum todo esto era para apoyar Alejandra sin moral se necesita hacer un ciego para aceptar eso y votar por el pan,0
"La verdad es que es increible la discriminacion a la mujer, toda la sociedad mexicana debe recibir un jalon de orejas, creo que todos por necesidad de justicia hacia la mujer, debemos votar por Claudia sheinbaum por machistas, por abusivos, creo todos conocemos nuestra sociedad",1
"Segun la loca esta, al rato Claudia Sheinbaum saldra tambien con nalgas y chichis postizas.

Neta como pudieron votar por esta macuarra?",0
"Buenos dias.
Recuerden que #ClaudiaSheinbaum es un peligro para Mexico 
Salgan a votar.
El abstencionismo le puso en la madre al pais. #MorenaCuevaDeDelincuentes #FueraMorena #SocialismoEsMiseria https://t.co/PTeXvHudmz",0
"@DorisJaime6 @Claudiashein Toda esta guerra sucia contra la Dra. Claudia Sheinbaum, lo unico que confirma es que es ella por la cual votar en el 2024, sin duda #EsClaudia #FuturaPresidenta #EsElla el #PlanC.",1
"@SantiagoCreelM Si, nos vamos a unir para votar en el edo. De Mexico x la maestra Delfina y por Claudia Sheinbaum presidenta!!",1
"Ahi les van tres razones por las que creo que la gente no deberia votar por Claudia Sheinbaum.

1-El gasto excesivo de publicidad que se mostro con presupuesto de la CDMX.

2-Se le quema diario el metro de la CDMX.

3-Pierde elecciones y con ella jamas habria mayoria calificada.",0
"Necesita usted otra razon para no votar por Claudia Sheinbaum

Aqui la tiene 

De todos modos, #NoSirveDeNada",0
@El_Universal_Mx Una razon mas para NO VOTAR POR Claudia Sheinbaum.,0
"@El_Universal_Mx Otra razon mas para NO votar por Claudia Sheinbaum 
Par de corruptos.",0
nadie deberia de votar por claudia sheinbaum,0
"Fuera de mame si voy a votar por Claudia Sheinbaum, pero hasta creen que un pais misogino como Mexico va a dejar que una mujer nos gobierne",1
"Otra Razon mas para no votar por Claudia Sheinbaum. Esta dona de personalidad falsa, gris y pretenciosa ni es presidenta y ya quiere tirar a la basura el proyecto soberanista de AMLO para traer de vuelta el sistema podrido y fallido que nos ha dejado puras desgracias.",0
"Y los habitantes de la Ciudad de Mexico, ?van a votar por Claudia Sheinbaum? Les dejo las avenidas inundadas y el Metro hecho un desastre https://t.co/KjcEmowNPl a traves de @aortiz52",0
@ManoloNajera Mendiga #ClaudiaSheinbaum lavandose las manos igual que con el #Rebsamen. De verdad alguien va a votar pos eso????,0
"No VOTAR POR CLAUDIA SHEINBAUM, FAVOR DE DIFUNDIR",0
Por esto y mas no votar por CLAUDIA SHEINBAUM.,0
"Votar entre Beatriz Paredes y Claudia Sheinbaum es el equivalente a que te hagan elegir entre comer caca o comer mierda.

Mexiquito...",0
"@SoniTuit Bueno pues ya que la tal Vero islas jura y perjura que AMLO estara otros seis anos dirigiendo a nuestro Pais por medio de Claudia Sheinbaum, pus vamos a votar con todo por Claudia, vamos por carro completo",1
@FreddyOliviery @XochitlGalvez NO HAY QUE VOTAR POR CLAUDIA SHEINBAUM DEJO UN DESASTRE EN LA CDMX CON ESTAS CIFRAS  DA MIEDO https://t.co/kfkeBSL0Fk,0
"Votar por Claudia Sheinbaum es votar por el regreso del panismo mas calderonista,  es votar por el Morena mas corrupto que se vende a costa de seguir en el poder en el 24.
Claudia esta prometiendo cargos y privilegios ; la prueba esta en quienes la defienden y quienes le otorgan lugar estelar; en quienes usan a la gente que tiene acceso a los programas sociales... los que menos tienen.
#NoALaImposicion",0
"Con Sheinbaum en la presidencia, veo un México próspero y justo para todos. ¡Vamos por más en 2024! #UnFuturoMejor",1
Sheinbaum ha transformado la CDMX con su liderazgo firme y visionario. Imaginen lo que podría hacer por México. #Presidenta2024,1
Claudia Sheinbaum ha trabajado incansablemente por el bienestar de la CDMX. Es hora de llevar ese esfuerzo a todo México. #VotoConsciente,1
"México necesita un cambio, y Claudia Sheinbaum es la persona indicada para liderar ese cambio. #Eleccion2024",1
"En tiempos difíciles, necesitamos líderes con visión y compromiso. Sheinbaum es la respuesta. #MiVotoEsParaClaudia",1
Sheinbaum ha mostrado que el trabajo duro y la integridad traen resultados. La quiero ver en la presidencia en 2024. #LíderConResultados,1
El compromiso de Claudia Sheinbaum con la sociedad es inquebrantable. México necesita más líderes como ella. #VotemosMejor,1
Claudia Sheinbaum ha dado pasos firmes hacia un México más justo y equitativo desde la CDMX. #Sheinbaum2024,1
"México necesita un líder con experiencia y compromiso social, y Claudia Sheinbaum tiene ambas cosas. #FuturoSeguroConSheinbaum",1
El liderazgo de Sheinbaum inspira confianza y esperanza en un futuro mejor para todos. #MéxicoAdelante,1
"Viendo el trabajo de Claudia Sheinbaum en la CDMX, estoy seguro de que puede llevar a México hacia un futuro más prometedor. #PresidentaSheinbaum",1
El trabajo de Sheinbaum en CDMX habla por sí mismo. Es una líder en la que podemos confiar para la presidencia. #2024ConSheinbaum,1
Sheinbaum tiene la visión y determinación que México necesita en su próxima presidenta. ¡Vamos por un cambio real! #CambioConClaudia,1
Claudia Sheinbaum entiende las necesidades de la gente y trabaja para satisfacerlas. Necesitamos ese liderazgo en la presidencia. #LíderDelPueblo,1
"Si queremos un México más justo y equitativo, Sheinbaum es la mejor opción para la presidencia. #JusticiaYEquidad",1
Sheinbaum ha demostrado ser una líder comprometida y capaz. Es la candidata que México necesita. #SheinbaumParaMéxico,1
El progreso visto en CDMX bajo Sheinbaum es la prueba de que ella puede liderar nuestro país con éxito. #ProgresoConSheinbaum,1
Claudia Sheinbaum es sinónimo de liderazgo efectivo y comprometido. ¡Apoyémosla para 2024! #SheinbaumPresidenta2024,1
"Con Sheinbaum en la presidencia, México puede esperar días más brillantes y prósperos por delante. #FuturoBrillanteConClaudia",1
"México necesita un líder como Claudia Sheinbaum, alguien que entienda y trabaje por las necesidades del pueblo. #ClaudiaPresidenta",1
Claudia Sheinbaum es una líder que inspira confianza y esperanza. ¡Espero verla en la boleta en 2024! #ConfianzaYEsperanza,1
Sheinbaum ha trabajado por una CDMX más justa y equitativa. Es hora de expandir ese trabajo a todo México. #MéxicoJusto,1
